Month,Total Gallons,Postal Code
11/1/2013,304500,78701
11/1/2013,53317100,78759
11/1/2013,150100,78757
11/1/2013,7761200,78722
11/1/2013,9768200,78705
11/1/2013,0,78712
11/1/2013,2581200,78754
11/1/2013,47494400,78744
11/1/2013,31062600,78745
11/1/2013,3207900,78617
11/1/2013,547500,78703
11/1/2013,10241400,78756
11/1/2013,821400,78653
11/1/2013,36905800,78759
11/1/2013,1074700,78759
11/1/2013,60100,78653
11/1/2013,1469700,78758
11/1/2013,18467400,78754
11/1/2013,11841300,78703
11/1/2013,60604100,78748
11/1/2013,1018900,78750
11/1/2013,45025900,78703
11/1/2013,704200,78742
11/1/2013,288500,78742
11/1/2013,779300,78730
11/1/2013,12600500,78750
11/1/2013,14136700,78757
11/1/2013,44611800,78758
11/1/2013,9884100,78702
12/1/2013,1394200,78719
12/1/2013,10200,78729
12/1/2013,1441000,78727
12/1/2013,48339000,78759
12/1/2013,100,78727
12/1/2013,935200,78653
12/1/2013,12139200,78724
12/1/2013,11900,78748
12/1/2013,21327700,78717
12/1/2013,24139500,78744
12/1/2013,11540100,78746
12/1/2013,48200,78730
12/1/2013,1018500,78744
12/1/2013,3100,78749
12/1/2013,421700,78751
12/1/2013,1225200,78745
12/1/2013,11000,78758
12/1/2013,5700,78754
12/1/2013,8488900,78735
12/1/2013,1321600,78729
12/1/2013,292300,78746
12/1/2013,9100,78738
12/1/2013,4500,78736
12/1/2013,1700,78753
12/1/2013,53000,78752
12/1/2013,780100,78701
12/1/2013,740700,78735
12/1/2013,44200,78705
12/1/2013,23700,78757
12/1/2013,58400,78723
12/1/2013,59471600,78748
12/1/2013,619600,78747
12/1/2013,2800,78726
12/1/2013,1600,78744
12/1/2013,322700,78742
12/1/2013,1467700,78741
12/1/2013,1896400,78725
12/1/2013,1100,78702
12/1/2013,1490000,78753
12/1/2013,1483100,78726
12/1/2013,17134800,78748
12/1/2013,78600,78704
12/1/2013,727600,78750
12/1/2013,7700,78717
12/1/2013,3124000,78660
12/1/2013,230100,78736
12/1/2013,12381700,78726
12/1/2013,18769000,78729
12/1/2013,7000,78741
12/1/2013,6863400,78747
12/1/2013,65581900,78745
12/1/2013,1192100,78758
12/1/2013,37100,78759
12/1/2013,0,78722
12/1/2013,3700,78617
12/1/2013,489500,78746
12/1/2013,13400,78724
12/1/2013,268200,78613
12/1/2013,14753200,78757
12/1/2013,226300,78613
12/1/2013,7362400,78728
12/1/2013,12771500,78701
12/1/2013,8818600,78730
12/1/2013,21000,78745
12/1/2013,1160900,78717
12/1/2013,14891600,78735
12/1/2013,3500,78737
12/1/2013,501600,78702
12/1/2013,545400,78719
12/1/2013,0,78660
12/1/2013,355600,78731
12/1/2013,300,78750
12/1/2013,2142600,78736
12/1/2013,16716500,78731
12/1/2013,460600,78728
12/1/2013,8700,78652
12/1/2013,2046600,78748
12/1/2013,36176700,78753
12/1/2013,34800,78652
12/1/2013,4200,78732
12/1/2013,219300,78724
12/1/2013,475000,78703
12/1/2013,654200,78652
12/1/2013,78094000,78741
12/1/2013,21426000,78723
12/1/2013,41900,78751
12/1/2013,14300,78756
12/1/2013,11327700,78752
12/1/2013,1200,78721
12/1/2013,336000,78705
12/1/2013,13275100,78721
12/1/2013,9534000,78756
12/1/2013,24646600,78702
12/1/2013,20258800,78727
12/1/2013,0,78712
12/1/2013,700,78739
12/1/2013,20946500,78729
12/1/2013,800,78747
12/1/2013,600,78721
12/1/2013,39865500,78750
12/1/2013,2329300,78722
12/1/2013,309800,78725
12/1/2013,8400,78660
12/1/2013,1934600,78749
12/1/2013,675000,78742
12/1/2013,251700,78731
12/1/2013,49188200,78753
12/1/2013,7113900,78660
12/1/2013,8254200,78717
12/1/2013,3699600,78728
12/1/2013,1479500,78704
12/1/2013,30837000,78723
12/1/2013,39068400,78704
12/1/2013,47136300,78704
12/1/2013,17502500,78741
12/1/2013,25600,78733
12/1/2013,22327900,78746
12/1/2013,11374200,78726
12/1/2013,4338900,78730
12/1/2013,9654500,78736
12/1/2013,48058000,78749
12/1/2013,31060300,78727
12/1/2013,17707500,78752
12/1/2013,1269500,78754
12/1/2013,34608600,78759
12/1/2013,14976800,78754
12/1/2013,3135000,78617
12/1/2013,10733400,78703
12/1/2013,27760100,78757
12/1/2013,362400,78703
12/1/2013,36792700,78758
12/1/2013,5186800,78756
12/1/2013,8905200,78705
12/1/2013,297300,78701
12/1/2013,45689800,78731
12/1/2013,46100,78756
12/1/2013,9609000,78702
12/1/2013,18392400,78724
12/1/2013,38555500,78703
12/1/2013,11684400,78751
12/1/2013,104500,78653
12/1/2013,7775900,78722
12/1/2013,5453900,78737
12/1/2013,461200,78730
12/1/2013,19145700,78747
12/1/2013,16292500,78749
12/1/2013,12743800,78750
12/1/2013,29845500,78745
12/1/2013,18040700,78754
12/1/2013,4562700,78721
12/1/2013,35797900,78705
12/1/2013,324600,78759
12/1/2013,43669100,78758
12/1/2013,18729100,78617
12/1/2013,46583500,78744
12/1/2013,14341200,78751
12/1/2013,155400,78757
12/1/2013,30239700,78739
1/1/2014,386000,78747
1/1/2014,324800,78725
1/1/2014,70300,78723
1/1/2014,13185400,78750
1/1/2014,1213400,78745
1/1/2014,104800,78730
1/1/2014,4057100,78660
1/1/2014,1700100,78749
1/1/2014,285900,78746
1/1/2014,30365400,78757
1/1/2014,1071600,78744
1/1/2014,9334700,78730
1/1/2014,6000,78660
1/1/2014,0,78712
1/1/2014,28399300,78705
1/1/2014,49735200,78731
1/1/2014,800,78747
1/1/2014,2300,78726
1/1/2014,21916100,78729
1/1/2014,15581700,78751
1/1/2014,2269400,78736
1/1/2014,4400,78741
1/1/2014,60300,78759
1/1/2014,19879200,78729
1/1/2014,7900,78748
1/1/2014,100,78750
1/1/2014,12559700,78752
1/1/2014,46800,78756
1/1/2014,478900,78613
1/1/2014,5721300,78721
1/1/2014,49932700,78744
1/1/2014,199100,78730
1/1/2014,13106900,78746
1/1/2014,15600,78724
1/1/2014,218400,78728
1/1/2014,8700,78702
1/1/2014,0,78727
1/1/2014,38038200,78759
1/1/2014,2900,78717
1/1/2014,472700,78729
1/1/2014,2476600,78722
1/1/2014,10300,78758
1/1/2014,88851400,78741
1/1/2014,203700,78724
1/1/2014,11904000,78751
1/1/2014,81700,78704
1/1/2014,1664500,78741
1/1/2014,303800,78705
1/1/2014,9595000,78735
1/1/2014,466900,78735
1/1/2014,42766100,78750
1/1/2014,20256500,78752
1/1/2014,15903600,78721
1/1/2014,9809600,78756
1/1/2014,387700,78750
1/1/2014,10100,78660
1/1/2014,26200,78754
1/1/2014,340400,78613
1/1/2014,51944900,78759
1/1/2014,895300,78701
1/1/2014,3500,78737
1/1/2014,4200,78617
1/1/2014,7877500,78660
1/1/2014,1700,78753
1/1/2014,1151800,78727
1/1/2014,38700,78757
1/1/2014,42567200,78753
1/1/2014,63500,78652
1/1/2014,1434000,78726
1/1/2014,9900,78736
1/1/2014,742600,78652
1/1/2014,8725800,78728
1/1/2014,800,78744
1/1/2014,23286700,78723
1/1/2014,4800,78732
1/1/2014,1122700,78754
1/1/2014,8500,78738
1/1/2014,25548000,78717
1/1/2014,36800,78752
1/1/2014,1122100,78717
1/1/2014,29300,78705
1/1/2014,22582800,78727
1/1/2014,26531300,78744
1/1/2014,534400,78703
1/1/2014,18986300,78749
1/1/2014,641900,78719
1/1/2014,7924500,78722
1/1/2014,1472000,78753
1/1/2014,52672300,78749
1/1/2014,25600,78745
1/1/2014,9344400,78717
1/1/2014,2254100,78725
1/1/2014,1613200,78719
1/1/2014,18175500,78731
1/1/2014,1000,78721
1/1/2014,13700,78652
1/1/2014,7185100,78747
1/1/2014,135200,78731
1/1/2014,13421800,78724
1/1/2014,821900,78702
1/1/2014,2274600,78748
1/1/2014,660200,78736
1/1/2014,11787500,78703
1/1/2014,15312600,78757
1/1/2014,15894300,78735
1/1/2014,40974300,78703
1/1/2014,9200,78722
1/1/2014,0,78721
1/1/2014,220500,78746
1/1/2014,51400,78751
1/1/2014,3300,78749
1/1/2014,8300,78729
1/1/2014,299900,78731
1/1/2014,0,78739
1/1/2014,47442500,78704
1/1/2014,827100,78704
1/1/2014,43305200,78704
1/1/2014,28100,78733
1/1/2014,12751300,78726
1/1/2014,4189100,78728
1/1/2014,22602800,78746
1/1/2014,18634000,78741
1/1/2014,33165100,78723
1/1/2014,21002100,78754
1/1/2014,3326900,78617
1/1/2014,17678600,78754
1/1/2014,12776900,78701
1/1/2014,8611100,78705
1/1/2014,40696200,78758
1/1/2014,18469600,78748
1/1/2014,483800,78742
1/1/2014,32773100,78745
1/1/2014,1349400,78758
1/1/2014,34554300,78727
1/1/2014,388200,78759
1/1/2014,107400,78757
1/1/2014,21069200,78747
1/1/2014,62595600,78748
1/1/2014,10952500,78702
1/1/2014,4758000,78730
1/1/2014,914300,78742
1/1/2014,6074000,78756
1/1/2014,1114100,78653
1/1/2014,335900,78701
1/1/2014,272200,78703
1/1/2014,21523600,78617
1/1/2014,50816100,78758
1/1/2014,5628800,78737
1/1/2014,13564000,78726
1/1/2014,73353000,78745
1/1/2014,27620900,78702
1/1/2014,55600,78756
1/1/2014,30857500,78739
1/1/2014,11017600,78736
1/1/2014,206100,78751
1/1/2014,97600,78653
1/1/2014,57608800,78753
1/1/2014,21972100,78724
2/1/2014,33497500,78753
2/1/2014,1800,78747
2/1/2014,3100,78737
2/1/2014,40300,78757
2/1/2014,12497200,78721
2/1/2014,897500,78701
2/1/2014,12500,78724
2/1/2014,178100,78728
2/1/2014,121300,78730
2/1/2014,3300,78617
2/1/2014,96900,78660
2/1/2014,13400,78652
2/1/2014,11796900,78746
2/1/2014,8061700,78717
2/1/2014,45735000,78749
2/1/2014,2100,78749
2/1/2014,552500,78702
2/1/2014,44718600,78744
2/1/2014,6649000,78747
2/1/2014,226000,78731
2/1/2014,0,78750
2/1/2014,15200,78748
2/1/2014,19582300,78717
2/1/2014,442000,78747
2/1/2014,96800,78704
2/1/2014,900,78739
2/1/2014,7900,78660
2/1/2014,18563000,78727
2/1/2014,37470600,78703
2/1/2014,612200,78652
2/1/2014,279700,78705
2/1/2014,19064800,78729
2/1/2014,17499300,78729
2/1/2014,700,78727
2/1/2014,1278500,78726
2/1/2014,39370000,78750
2/1/2014,2456500,78722
2/1/2014,4050100,78730
2/1/2014,22599800,78744
2/1/2014,2161200,78748
2/1/2014,4800,78732
2/1/2014,1700,78726
2/1/2014,4500,78741
2/1/2014,8917800,78702
2/1/2014,18122500,78617
2/1/2014,288900,78613
2/1/2014,46900,78756
2/1/2014,100,78721
2/1/2014,130200,78746
2/1/2014,246800,78746
2/1/2014,13824900,78757
2/1/2014,799900,78729
2/1/2014,35290800,78705
2/1/2014,1176800,78727
2/1/2014,248100,78725
2/1/2014,873700,78717
2/1/2014,588500,78744
2/1/2014,2048400,78736
2/1/2014,86200,78731
2/1/2014,2007300,78725
2/1/2014,17500,78723
2/1/2014,28100,78705
2/1/2014,78583400,78741
2/1/2014,59900,78759
2/1/2014,53900,78652
2/1/2014,200,78744
2/1/2014,29900,78736
2/1/2014,2954900,78660
2/1/2014,7800,78758
2/1/2014,25200,78752
2/1/2014,156900,78757
2/1/2014,1200,78753
2/1/2014,45300,78730
2/1/2014,11586900,78750
2/1/2014,359000,78701
2/1/2014,890000,78745
2/1/2014,8209000,78730
2/1/2014,464600,78703
2/1/2014,179500,78736
2/1/2014,2800,78717
2/1/2014,1504800,78719
2/1/2014,20686500,78723
2/1/2014,813200,78741
2/1/2014,9700,78729
2/1/2014,4500,78722
2/1/2014,11150800,78724
2/1/2014,7600,78738
2/1/2014,16150200,78749
2/1/2014,429700,78719
2/1/2014,34400,78751
2/1/2014,12000,78702
2/1/2014,27000,78745
2/1/2014,8358100,78735
2/1/2014,245300,78735
2/1/2014,28500,78754
2/1/2014,11458600,78751
2/1/2014,473000,78613
2/1/2014,22600,78756
2/1/2014,99100,78724
2/1/2014,23542500,78702
2/1/2014,400,78721
2/1/2014,6601300,78728
2/1/2014,991200,78753
2/1/2014,20412000,78746
2/1/2014,44951300,78704
2/1/2014,10134100,78726
2/1/2014,16752000,78741
2/1/2014,38039200,78704
2/1/2014,29471800,78723
2/1/2014,18400,78733
2/1/2014,3526400,78728
2/1/2014,806200,78704
2/1/2014,10546200,78703
2/1/2014,6614300,78660
2/1/2014,469600,78754
2/1/2014,252400,78703
2/1/2014,71300,78653
2/1/2014,29568600,78727
2/1/2014,7584400,78722
2/1/2014,13685600,78735
2/1/2014,17056800,78748
2/1/2014,4978700,78737
2/1/2014,34587400,78758
2/1/2014,14254400,78754
2/1/2014,8770800,78705
2/1/2014,3192000,78617
2/1/2014,26379300,78757
2/1/2014,4942100,78721
2/1/2014,27788700,78739
2/1/2014,30308000,78745
2/1/2014,208000,78751
2/1/2014,9699300,78736
2/1/2014,14152900,78751
2/1/2014,42751700,78731
2/1/2014,11085600,78726
2/1/2014,56344000,78748
2/1/2014,18709600,78747
2/1/2014,11235500,78752
2/1/2014,17523300,78724
2/1/2014,17052100,78754
2/1/2014,17773300,78752
2/1/2014,45107400,78759
2/1/2014,13539200,78701
2/1/2014,1000400,78749
2/1/2014,5450100,78756
2/1/2014,271400,78742
2/1/2014,897000,78758
2/1/2014,748400,78742
2/1/2014,282500,78759
2/1/2014,0,78712
2/1/2014,40688300,78758
2/1/2014,9291000,78756
2/1/2014,791800,78653
2/1/2014,45962300,78753
2/1/2014,64172900,78745
2/1/2014,280100,78750
2/1/2014,31740100,78759
2/1/2014,15328200,78731
3/1/2014,23450100,78702
3/1/2014,6390900,78747
3/1/2014,4173500,78730
3/1/2014,9000,78660
3/1/2014,2366100,78722
3/1/2014,7343400,78722
3/1/2014,10982000,78752
3/1/2014,43400,78652
3/1/2014,286600,78705
3/1/2014,739700,78742
3/1/2014,603600,78652
3/1/2014,180100,78746
3/1/2014,95100,78757
3/1/2014,355500,78702
3/1/2014,565300,78613
3/1/2014,494800,78759
3/1/2014,8599000,78730
3/1/2014,1322900,78745
3/1/2014,5319200,78737
3/1/2014,8177200,78717
3/1/2014,12163400,78724
3/1/2014,411900,78735
3/1/2014,11630000,78726
3/1/2014,1422000,78728
3/1/2014,2200,78727
3/1/2014,29133100,78727
3/1/2014,49000,78756
3/1/2014,900,78744
3/1/2014,9585300,78736
3/1/2014,17384900,78729
3/1/2014,627900,78729
3/1/2014,3100,78753
3/1/2014,17973500,78727
3/1/2014,20150400,78723
3/1/2014,17562100,78724
3/1/2014,22495000,78717
3/1/2014,7600,78729
3/1/2014,1988700,78736
3/1/2014,7715000,78735
3/1/2014,19300,78737
3/1/2014,284600,78742
3/1/2014,12000,78702
3/1/2014,46225100,78749
3/1/2014,186600,78736
3/1/2014,2800,78721
3/1/2014,238900,78746
3/1/2014,56900,78705
3/1/2014,9472200,78702
3/1/2014,6600,78738
3/1/2014,18607500,78729
3/1/2014,3496600,78721
3/1/2014,36400,78751
3/1/2014,55548900,78748
3/1/2014,27621400,78745
3/1/2014,8491700,78705
3/1/2014,55600,78759
3/1/2014,3300,78741
3/1/2014,60500,78722
3/1/2014,13100,78750
3/1/2014,16500,78652
3/1/2014,14852600,78731
3/1/2014,3289600,78617
3/1/2014,1000,78726
3/1/2014,3200,78717
3/1/2014,923400,78701
3/1/2014,394600,78719
3/1/2014,3600,78732
3/1/2014,38251000,78750
3/1/2014,1547800,78749
3/1/2014,5474000,78728
3/1/2014,2665400,78748
3/1/2014,34490700,78758
3/1/2014,1935600,78725
3/1/2014,1360800,78719
3/1/2014,27100,78752
3/1/2014,429900,78751
3/1/2014,0,78712
3/1/2014,11024800,78751
3/1/2014,2900,78747
3/1/2014,600,78721
3/1/2014,12849500,78721
3/1/2014,51600,78757
3/1/2014,230300,78747
3/1/2014,3257600,78660
3/1/2014,9700,78736
3/1/2014,625100,78703
3/1/2014,5506800,78756
3/1/2014,566700,78741
3/1/2014,16350800,78748
3/1/2014,2441900,78753
3/1/2014,243300,78724
3/1/2014,31500,78723
3/1/2014,904900,78717
3/1/2014,304200,78731
3/1/2014,40903300,78758
3/1/2014,10800,78724
3/1/2014,25700,78745
3/1/2014,678100,78744
3/1/2014,25800,78758
3/1/2014,3100,78749
3/1/2014,74731700,78741
3/1/2014,46100,78730
3/1/2014,380200,78731
3/1/2014,34825600,78753
3/1/2014,73800,78704
3/1/2014,22935300,78744
3/1/2014,532300,78660
3/1/2014,272800,78613
3/1/2014,1589000,78727
3/1/2014,3300,78617
3/1/2014,5600,78739
3/1/2014,15700,78748
3/1/2014,11300,78754
3/1/2014,198300,78725
3/1/2014,16181700,78741
3/1/2014,1568200,78726
3/1/2014,44689100,78704
3/1/2014,28687100,78723
3/1/2014,21822800,78746
3/1/2014,38755600,78704
3/1/2014,683600,78704
3/1/2014,15900,78733
3/1/2014,10983100,78726
3/1/2014,3631000,78728
3/1/2014,38264700,78703
3/1/2014,17835500,78754
3/1/2014,46676200,78753
3/1/2014,19200,78756
3/1/2014,13294800,78701
3/1/2014,28268400,78739
3/1/2014,10788300,78703
3/1/2014,75600,78653
3/1/2014,14021800,78751
3/1/2014,261500,78730
3/1/2014,372500,78701
3/1/2014,1021600,78758
3/1/2014,42934400,78744
3/1/2014,14481900,78735
3/1/2014,17935200,78752
3/1/2014,11030200,78750
3/1/2014,292800,78703
3/1/2014,26476200,78757
3/1/2014,13871900,78754
3/1/2014,9124100,78756
3/1/2014,18796600,78747
3/1/2014,45800400,78759
3/1/2014,13539300,78757
3/1/2014,238400,78750
3/1/2014,17802200,78617
3/1/2014,35739500,78705
3/1/2014,15322300,78749
3/1/2014,44034900,78731
3/1/2014,1368700,78754
3/1/2014,63260300,78745
3/1/2014,32523800,78759
3/1/2014,6562500,78660
3/1/2014,889200,78653
3/1/2014,11401100,78746
4/1/2014,0,78747
4/1/2014,485100,78702
4/1/2014,7568100,78660
4/1/2014,100,78721
4/1/2014,3566100,78749
4/1/2014,19600,78702
4/1/2014,11400,78660
4/1/2014,1273300,78729
4/1/2014,14151900,78721
4/1/2014,3785200,78617
4/1/2014,4200,78617
4/1/2014,363100,78705
4/1/2014,6600,78736
4/1/2014,353600,78731
4/1/2014,2600,78749
4/1/2014,20500,78748
4/1/2014,16376600,78749
4/1/2014,2829300,78717
4/1/2014,289500,78747
4/1/2014,140200,78704
4/1/2014,9900,78721
4/1/2014,3496000,78660
4/1/2014,1474800,78719
4/1/2014,68900,78751
4/1/2014,661300,78652
4/1/2014,14100,78758
4/1/2014,64900,78730
4/1/2014,168700,78725
4/1/2014,2126800,78736
4/1/2014,702800,78731
4/1/2014,957300,78741
4/1/2014,12301500,78736
4/1/2014,2392600,78722
4/1/2014,20406500,78735
4/1/2014,1660700,78758
4/1/2014,681500,78742
4/1/2014,94500,78723
4/1/2014,50900,78759
4/1/2014,1800,78753
4/1/2014,276900,78724
4/1/2014,23145300,78747
4/1/2014,39947600,78753
4/1/2014,443900,78719
4/1/2014,2500,78744
4/1/2014,2417200,78725
4/1/2014,57718700,78749
4/1/2014,559400,78660
4/1/2014,82200,78705
4/1/2014,43708200,78758
4/1/2014,1040400,78613
4/1/2014,12407500,78750
4/1/2014,178400,78722
4/1/2014,34800,78652
4/1/2014,23400,78724
4/1/2014,14800,78754
4/1/2014,9900,78729
4/1/2014,10400,78727
4/1/2014,59138100,78759
4/1/2014,1968700,78728
4/1/2014,11979700,78752
4/1/2014,45400,78757
4/1/2014,81903600,78741
4/1/2014,33700,78745
4/1/2014,4484200,78721
4/1/2014,8111800,78717
4/1/2014,938900,78703
4/1/2014,12337500,78724
4/1/2014,11167900,78730
4/1/2014,23193400,78744
4/1/2014,19287000,78727
4/1/2014,1032600,78744
4/1/2014,19439100,78724
4/1/2014,24700,78652
4/1/2014,34774100,78759
4/1/2014,57700,78756
4/1/2014,1100,78726
4/1/2014,386000,78746
4/1/2014,252000,78746
4/1/2014,7016100,78747
4/1/2014,20734200,78754
4/1/2014,15338500,78754
4/1/2014,6600,78732
4/1/2014,4700,78717
4/1/2014,3066100,78727
4/1/2014,1432800,78735
4/1/2014,6500,78738
4/1/2014,313100,78613
4/1/2014,130300,78736
4/1/2014,20035900,78729
4/1/2014,7048200,78737
4/1/2014,14101900,78757
4/1/2014,3910700,78730
4/1/2014,58803200,78731
4/1/2014,35833800,78727
4/1/2014,146100,78653
4/1/2014,31058500,78717
4/1/2014,21686500,78723
4/1/2014,8900800,78735
4/1/2014,1721100,78754
4/1/2014,5535900,78748
4/1/2014,35300,78756
4/1/2014,6000,78741
4/1/2014,5627600,78728
4/1/2014,1081100,78701
4/1/2014,19193500,78729
4/1/2014,49518100,78753
4/1/2014,20400,78750
4/1/2014,13500,78737
4/1/2014,2584300,78726
4/1/2014,1281000,78704
4/1/2014,10571100,78726
4/1/2014,44749900,78704
4/1/2014,29200,78733
4/1/2014,4260600,78728
4/1/2014,30192000,78746
4/1/2014,17782200,78741
4/1/2014,47652600,78704
4/1/2014,11961400,78751
4/1/2014,15428900,78751
4/1/2014,1216500,78759
4/1/2014,9854500,78702
4/1/2014,32416600,78757
4/1/2014,65467700,78748
4/1/2014,17059800,78748
4/1/2014,67800,78752
4/1/2014,17099800,78752
4/1/2014,30682700,78745
4/1/2014,39155400,78758
4/1/2014,16548000,78731
4/1/2014,478200,78751
4/1/2014,16034200,78726
4/1/2014,1078400,78653
4/1/2014,47376700,78703
4/1/2014,213100,78757
4/1/2014,25621900,78702
4/1/2014,660700,78730
4/1/2014,6263900,78756
4/1/2014,11424000,78703
4/1/2014,9312100,78705
4/1/2014,805600,78750
4/1/2014,506200,78701
4/1/2014,14421900,78701
4/1/2014,35651600,78739
4/1/2014,0,78712
4/1/2014,477300,78703
4/1/2014,1676100,78745
4/1/2014,298000,78742
4/1/2014,3864100,78753
4/1/2014,18291300,78617
4/1/2014,49596500,78750
4/1/2014,34193900,78705
4/1/2014,32261300,78723
4/1/2014,8224300,78722
4/1/2014,11213000,78756
4/1/2014,70956300,78745
4/1/2014,46039400,78744
4/1/2014,12835100,78746
5/1/2014,24754500,78729
5/1/2014,56600,78745
5/1/2014,15700,78652
5/1/2014,613900,78703
5/1/2014,10200,78732
5/1/2014,14494100,78721
5/1/2014,3522400,78660
5/1/2014,2501000,78745
5/1/2014,0,78747
5/1/2014,2598000,78725
5/1/2014,48867200,78704
5/1/2014,100200,78705
5/1/2014,2043500,78736
5/1/2014,2100,78753
5/1/2014,70999400,78749
5/1/2014,17606500,78752
5/1/2014,50088200,78753
5/1/2014,1356900,78703
5/1/2014,2059700,78735
5/1/2014,107900,78759
5/1/2014,8300,78721
5/1/2014,22700,78717
5/1/2014,20800,78652
5/1/2014,42873700,78758
5/1/2014,17100,78754
5/1/2014,35189900,78705
5/1/2014,336100,78724
5/1/2014,415600,78613
5/1/2014,2482000,78754
5/1/2014,18938000,78727
5/1/2014,18500,78758
5/1/2014,81100,78726
5/1/2014,7263500,78747
5/1/2014,19400,78727
5/1/2014,185500,78704
5/1/2014,16000,78737
5/1/2014,26700,78741
5/1/2014,51500,78724
5/1/2014,17074400,78751
5/1/2014,3714600,78717
5/1/2014,1608700,78741
5/1/2014,711400,78747
5/1/2014,38973400,78717
5/1/2014,753200,78730
5/1/2014,277200,78736
5/1/2014,462000,78719
5/1/2014,42700,78757
5/1/2014,8412600,78660
5/1/2014,509400,78746
5/1/2014,43346000,78753
5/1/2014,113100,78752
5/1/2014,290500,78757
5/1/2014,472400,78746
5/1/2014,2534300,78722
5/1/2014,5505100,78728
5/1/2014,1614300,78719
5/1/2014,13140900,78724
5/1/2014,1129900,78744
5/1/2014,48691300,78739
5/1/2014,197000,78722
5/1/2014,1124900,78701
5/1/2014,1000,78721
5/1/2014,14800,78729
5/1/2014,15039200,78736
5/1/2014,12220900,78703
5/1/2014,6315300,78748
5/1/2014,2300,78744
5/1/2014,647900,78613
5/1/2014,74809000,78748
5/1/2014,10141000,78735
5/1/2014,80500,78751
5/1/2014,18900,78702
5/1/2014,9900,78749
5/1/2014,76639300,78759
5/1/2014,414400,78705
5/1/2014,12758600,78756
5/1/2014,21948200,78723
5/1/2014,67700,78723
5/1/2014,25639700,78735
5/1/2014,728100,78652
5/1/2014,83200,78756
5/1/2014,8395500,78717
5/1/2014,12200,78660
5/1/2014,15742200,78731
5/1/2014,9905000,78702
5/1/2014,73890000,78731
5/1/2014,31194500,78745
5/1/2014,1116100,78731
5/1/2014,182900,78725
5/1/2014,7800,78738
5/1/2014,4783700,78727
5/1/2014,16189100,78730
5/1/2014,11600,78736
5/1/2014,811000,78660
5/1/2014,13260100,78746
5/1/2014,3800,78617
5/1/2014,14900,78748
5/1/2014,20965700,78729
5/1/2014,74823800,78741
5/1/2014,142800,78730
5/1/2014,24187900,78744
5/1/2014,2434100,78729
5/1/2014,16025300,78754
5/1/2014,541400,78731
5/1/2014,719900,78702
5/1/2014,68400,78756
5/1/2014,13856000,78757
5/1/2014,2101800,78728
5/1/2014,46300,78750
5/1/2014,35996000,78723
5/1/2014,39483600,78746
5/1/2014,45991700,78704
5/1/2014,1875400,78704
5/1/2014,5051200,78728
5/1/2014,3706700,78726
5/1/2014,18072600,78741
5/1/2014,37300,78733
5/1/2014,11386700,78726
5/1/2014,1178100,78750
5/1/2014,26278800,78747
5/1/2014,275700,78742
5/1/2014,20763000,78726
5/1/2014,170800,78653
5/1/2014,2279400,78758
5/1/2014,10514900,78705
5/1/2014,1256100,78653
